,old_link,image,item_in_class_art,item,link,primary,secondary
60,https://www.minted.com//product/wall-art-prints/MIN-13R-GNA/below-the-sea,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,61art.jpg,60art.jpg,https://www.minted.com//product/wall-art-prints/MIN-13R-GNA/below-the-sea,[61.80120388 62.64288739 68.17975161],[148.17061212 123.28461553 120.60590976]
61,https://www.minted.com//product/wall-art-prints/MIN-73H-GNA/paradise-for-the-soul,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,62art.jpg,61art.jpg,https://www.minted.com//product/wall-art-prints/MIN-73H-GNA/paradise-for-the-soul,[184.27446831 180.71291423 182.3812694 ],[61.51594523 70.35254033 73.02793784]
62,https://www.minted.com//product/wall-art-prints/MIN-4OI-GNA/nonchalant,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,63art.jpg,62art.jpg,https://www.minted.com//product/wall-art-prints/MIN-4OI-GNA/nonchalant,[201.40600261 199.22637485 192.75796518],[117.90545397 110.78417152  90.67305209]
63,https://www.minted.com//product/wall-art-prints/MIN-M1N-GNA/foggy-autumn-forest-morning,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,64art.jpg,63art.jpg,https://www.minted.com//product/wall-art-prints/MIN-M1N-GNA/foggy-autumn-forest-morning,[69.75242142 69.74006404 69.75224906],[167.05325318 166.1904575  167.08976099]
64,https://www.minted.com//product/wall-art-prints/MIN-RC2-GNA/study-the-pi,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,65art.jpg,64art.jpg,https://www.minted.com//product/wall-art-prints/MIN-RC2-GNA/study-the-pi,[43.89543905 46.79971436 51.19339353],[231.03134555 231.25370807 226.86206739]
65,https://www.minted.com//product/wall-art-prints/MIN-4T9-GNA/construct-9,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,66art.jpg,65art.jpg,https://www.minted.com//product/wall-art-prints/MIN-4T9-GNA/construct-9,[ 79.35569257  88.89358908 103.02962836],[188.75552817 186.28233813 189.55850925]
66,https://www.minted.com//product/wall-art-prints/MIN-5QO-GNA/last-of-the-light,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,67art.jpg,66art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5QO-GNA/last-of-the-light,[210.64136116 208.00226932 202.63984467],[106.35521919  94.01040406  91.85492116]
67,https://www.minted.com//product/wall-art-prints/MIN-26J-GNA/traction,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,68art.jpg,67art.jpg,https://www.minted.com//product/wall-art-prints/MIN-26J-GNA/traction,[207.95129473 164.56407462 147.62831575],[181.49255089 106.61105425  93.45138178]
68,https://www.minted.com//product/wall-art-prints/MIN-D4B-GNA/amour,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,69art.jpg,68art.jpg,https://www.minted.com//product/wall-art-prints/MIN-D4B-GNA/amour,[202.68715721 211.49632002 217.90890715],[118.98785221 148.63053479 159.19184876]
69,https://www.minted.com//product/wall-art-prints/MIN-044-GNA/the-sunday-blues,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,70art.jpg,69art.jpg,https://www.minted.com//product/wall-art-prints/MIN-044-GNA/the-sunday-blues,[217.75193864 214.77153495 212.47576356],[116.70213971 108.43877425  98.05042423]
70,https://www.minted.com//product/wall-art-prints/MIN-FSD-GNA/ghent,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,71art.jpg,70art.jpg,https://www.minted.com//product/wall-art-prints/MIN-FSD-GNA/ghent,[215.48702375  89.46749931  73.93188071],[203.90172962 184.28368823 177.93096462]
71,https://www.minted.com//product/wall-art-prints/MIN-QJD-GOA/sunset-wall,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,72art.jpg,71art.jpg,https://www.minted.com//product/wall-art-prints/MIN-QJD-GOA/sunset-wall,[120.2157672  120.02712795 120.209745  ],[208.02278343 206.43470013 207.69165462]
72,https://www.minted.com//product/wall-art-prints/MIN-5F7-GNA/tree-rings-pt-1,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,73art.jpg,72art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5F7-GNA/tree-rings-pt-1,[230.85617532 225.55657705 223.28958076],[103.91175094  82.08734353  72.09309087]
73,https://www.minted.com//product/wall-art-prints/MIN-8LQ-GNA/offset,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,74art.jpg,73art.jpg,https://www.minted.com//product/wall-art-prints/MIN-8LQ-GNA/offset,[207.27523997 209.1471213  199.96703451],[ 73.65156458 116.89418416  88.71231194]
74,https://www.minted.com//product/wall-art-prints/MIN-IGO-GNA/begonia-monsteras,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,75art.jpg,74art.jpg,https://www.minted.com//product/wall-art-prints/MIN-IGO-GNA/begonia-monsteras,[215.15644771 215.10777727 215.09447185],[89.87057455 89.87057455 89.87057455]
75,https://www.minted.com//product/wall-art-prints/MIN-5PR-GNA/brandir,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,76art.jpg,75art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5PR-GNA/brandir,[197.84864829 196.75050397 195.19033442],[ 94.33443841 103.21545626  84.50133052]
76,https://www.minted.com//product/wall-art-prints/MIN-9Q5-GNA/mornings-away,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,77art.jpg,76art.jpg,https://www.minted.com//product/wall-art-prints/MIN-9Q5-GNA/mornings-away,[199.24734949 187.65085338 184.46806347],[150.33876313 129.5914927  125.8684042 ]
77,https://www.minted.com//product/wall-art-prints/MIN-4JO-GNA/ocotillo-ii,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,78art.jpg,77art.jpg,https://www.minted.com//product/wall-art-prints/MIN-4JO-GNA/ocotillo-ii,[205.4416148  199.05459978 194.57198371],[103.85523649 113.27805605 107.61308454]
78,https://www.minted.com//product/wall-art-prints/MIN-FY1-GNA/cascade,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,79art.jpg,78art.jpg,https://www.minted.com//product/wall-art-prints/MIN-FY1-GNA/cascade,[68.90013752 69.22726853 70.07726586],[155.35435602 157.30607593 136.96291317]
79,https://www.minted.com//product/wall-art-prints/MIN-FJB-GNA/night-mint-blossom,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,80art.jpg,79art.jpg,https://www.minted.com//product/wall-art-prints/MIN-FJB-GNA/night-mint-blossom,[169.73617053 163.30161837 157.0704052 ],[81.54724522 80.8336837  80.3911225 ]
80,https://www.minted.com//product/wall-art-prints/MIN-5XY-GNA/a-winters-walk,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,81art.jpg,80art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5XY-GNA/a-winters-walk,[224.33434211 219.30494193 214.63316664],[144.68652864 120.15607667  89.39211379]
81,https://www.minted.com//product/wall-art-prints/MIN-4AG-MGA/the-balancing-2,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,82art.jpg,81art.jpg,https://www.minted.com//product/wall-art-prints/MIN-4AG-MGA/the-balancing-2,[58.54486708 58.49776311 58.53757978],[142.43434662 142.00758891 142.30879969]
82,https://www.minted.com//product/wall-art-prints/MIN-9R4-GNA/study-of-shade-1,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,84art.jpg,82art.jpg,https://www.minted.com//product/wall-art-prints/MIN-9R4-GNA/study-of-shade-1,[95.22406064 80.48622073 66.13353071],[159.0700047  142.98559945 134.41811301]
83,https://www.minted.com//product/wall-art-prints/MIN-AIH-GNA/sunup,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,85art.jpg,83art.jpg,https://www.minted.com//product/wall-art-prints/MIN-AIH-GNA/sunup,[131.72339785 132.34362724 114.70797133],[208.91893098 203.31723348 199.89300441]
84,https://www.minted.com//product/wall-art-prints/MIN-Z8O-GNA/holiday-bokah,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,86art.jpg,84art.jpg,https://www.minted.com//product/wall-art-prints/MIN-Z8O-GNA/holiday-bokah,[221.85325792 199.08177723 182.61921125],[124.25180869 122.86931814 101.47995801]
85,https://www.minted.com//product/domino-art-prints/MIN-XMK-DNA/weathered,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,87art.jpg,85art.jpg,https://www.minted.com//product/domino-art-prints/MIN-XMK-DNA/weathered,[205.71873887 193.36813875 140.01078505],[200.86531533 167.34310655  37.60629025]
86,https://www.minted.com//product/wall-art-prints/MIN-SC3-GNA/pause,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,88art.jpg,86art.jpg,https://www.minted.com//product/wall-art-prints/MIN-SC3-GNA/pause,[117.97590741 121.2515337  119.5412744 ],[185.53224309 182.35787509 177.80893987]
87,https://www.minted.com//product/wall-art-prints/MIN-BLQ-GNA/hues,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,89art.jpg,87art.jpg,https://www.minted.com//product/wall-art-prints/MIN-BLQ-GNA/hues,[223.06184884 226.20003342 228.15870482],[ 96.13205645 122.74574206 140.40983089]
88,https://www.minted.com//product/wall-art-prints/MIN-EUZ-GNA/spring-melt,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,90art.jpg,88art.jpg,https://www.minted.com//product/wall-art-prints/MIN-EUZ-GNA/spring-melt,[183.89799991 192.42953981 195.35082588],[49.1970552  70.98704104 87.01834692]
89,https://www.minted.com//product/wall-art-prints/MIN-246-GNA/indigo-plant-cell,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,91art.jpg,89art.jpg,https://www.minted.com//product/wall-art-prints/MIN-246-GNA/indigo-plant-cell,[214.91868112 214.61585973 210.8673532 ],[62.27698965 61.69056329 61.93370807]
90,https://www.minted.com//product/wall-art-prints/MIN-62W-GNA/anemone,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,92art.jpg,90art.jpg,https://www.minted.com//product/wall-art-prints/MIN-62W-GNA/anemone,[156.54329558 148.27450427 122.53912421],[38.21497385 46.2404655  50.26172985]
91,https://www.minted.com//product/wall-art-prints/MIN-2PT-GNA/alternatives,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,93art.jpg,91art.jpg,https://www.minted.com//product/wall-art-prints/MIN-2PT-GNA/alternatives,[155.30548784 147.50538513 135.23476865],[64.89130114 55.44133112 46.75637107]
92,https://www.minted.com//product/wall-art-prints/MIN-RRY-GNA/collide-i,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,94art.jpg,92art.jpg,https://www.minted.com//product/wall-art-prints/MIN-RRY-GNA/collide-i,[146.3197185  142.96846205 118.99333057],[ 77.1169433  102.39531517 107.40109969]
93,https://www.minted.com//product/wall-art-prints/MIN-M7D-GNA/skylight-shadows,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,95art.jpg,93art.jpg,https://www.minted.com//product/wall-art-prints/MIN-M7D-GNA/skylight-shadows,[224.8699892  224.64325291 222.86817712],[164.62332282 165.2709003  158.11034767]
94,https://www.minted.com//product/wall-art-prints/MIN-H5D-GNA/morning-walk,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,96art.jpg,94art.jpg,https://www.minted.com//product/wall-art-prints/MIN-H5D-GNA/morning-walk,[ 89.0864063  132.01585572 148.93879609],[203.3454136  205.89759844 203.94529165]
95,https://www.minted.com//product/domino-art-prints/MIN-YAA-DNA/aspens-at-altitude,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,97art.jpg,95art.jpg,https://www.minted.com//product/domino-art-prints/MIN-YAA-DNA/aspens-at-altitude,[ 97.32611367 104.41311826 111.47383017],[219.53620797 220.10603412 212.97009168]
96,https://www.minted.com//product/wall-art-prints/MIN-XWT-GNA/pacific-coast-highway,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,98art.jpg,96art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XWT-GNA/pacific-coast-highway,[189.97261953 159.59430743 102.89014679],[222.87162537 205.95248928 196.56493667]
97,https://www.minted.com//product/wall-art-prints/MIN-21A-GNA/hexagon-cluster,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,99art.jpg,97art.jpg,https://www.minted.com//product/wall-art-prints/MIN-21A-GNA/hexagon-cluster,[187.34183955 187.91410498 184.15790311],[58.47591579 59.81176532 55.19710524]
98,https://www.minted.com//product/wall-art-prints/MIN-YJ9-GNA/dawnlight,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,100art.jpg,98art.jpg,https://www.minted.com//product/wall-art-prints/MIN-YJ9-GNA/dawnlight,[45.30924386 40.74135679 36.35003027],[200.76907922 184.28896495 153.32624858]
99,https://www.minted.com//product/wall-art-prints/MIN-NMS-GNA/every-mother-counts-mother-and-baby,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,101art.jpg,99art.jpg,https://www.minted.com//product/wall-art-prints/MIN-NMS-GNA/every-mother-counts-mother-and-baby,[181.46348102 141.00022168  46.51790388],[149.81096579 184.01733136 195.25297339]
100,https://www.minted.com//product/wall-art-prints/MIN-WAT-GNA/candy-house-no-5,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,102art.jpg,100art.jpg,https://www.minted.com//product/wall-art-prints/MIN-WAT-GNA/candy-house-no-5,[102.33729222 102.01946248 102.35564818],[202.86100817 201.06327837 203.06811249]
101,https://www.minted.com//product/wall-art-prints/MIN-0BR-GOA/head-for-the-hills,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,103art.jpg,101art.jpg,https://www.minted.com//product/wall-art-prints/MIN-0BR-GOA/head-for-the-hills,[180.07983468 184.02092664 172.86060429],[30.19986161 35.19164899 40.19072029]
102,https://www.minted.com//product/wall-art-prints/MIN-PXY-GNA/never-ending-bridge,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,104art.jpg,102art.jpg,https://www.minted.com//product/wall-art-prints/MIN-PXY-GNA/never-ending-bridge,[109.30792047 106.69212947 103.82626107],[209.07405607 205.65103992 203.58431224]
103,https://www.minted.com//product/wall-art-prints/MIN-0AW-GOA/abstract-landscape-dark,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,105art.jpg,103art.jpg,https://www.minted.com//product/wall-art-prints/MIN-0AW-GOA/abstract-landscape-dark,[ 74.04029476  90.15565609 104.76894444],[160.77865817 171.64513662 182.52080937]
104,https://www.minted.com//product/wall-art-prints/MIN-QPQ-GNA/joshua-tree,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,106art.jpg,104art.jpg,https://www.minted.com//product/wall-art-prints/MIN-QPQ-GNA/joshua-tree,[210.79165296 204.12552136 205.67671671],[168.8992204  162.14006637 170.22242426]
105,https://www.minted.com//product/wall-art-prints/MIN-QOO-GNA/imbue,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,107art.jpg,105art.jpg,https://www.minted.com//product/wall-art-prints/MIN-QOO-GNA/imbue,[55.62003827 58.22537399 51.12212688],[194.33723373 189.14179376 176.3424576 ]
106,https://www.minted.com//product/wall-art-prints/MIN-XU4-GNA/cayucos-soft-waves,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,108art.jpg,106art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XU4-GNA/cayucos-soft-waves,[22.40891894 72.02527721 84.76614043],[174.00068752 183.98040564 187.30938467]
107,https://www.minted.com//product/wall-art-prints/MIN-DEN-GNA/off-the-grid-03,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,109art.jpg,107art.jpg,https://www.minted.com//product/wall-art-prints/MIN-DEN-GNA/off-the-grid-03,[102.29523571  97.71139177  90.95202889],[230.0733934  228.58413625 227.2461028 ]
108,https://www.minted.com//product/wall-art-prints/MIN-WJ5-GNA/waiting-on-waves,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,110art.jpg,108art.jpg,https://www.minted.com//product/wall-art-prints/MIN-WJ5-GNA/waiting-on-waves,[226.60137624 225.90242732 224.25294866],[112.636536   113.25374417 108.4917751 ]
109,https://www.minted.com//product/wall-art-prints/MIN-XU7-GNA/plant-cell-6,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,111art.jpg,109art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XU7-GNA/plant-cell-6,[147.52280421 150.8796893  151.13653314],[77.85565209 87.11966704 57.17906777]
110,https://www.minted.com//product/wall-art-prints/MIN-73V-GNA/plant-cell-4,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,112art.jpg,110art.jpg,https://www.minted.com//product/wall-art-prints/MIN-73V-GNA/plant-cell-4,[193.78646984 184.72021982 174.03697717],[162.64518737 149.177466   129.96244514]
111,https://www.minted.com//product/domino-art-prints/MIN-01B-DNA/broken-clouds,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,113art.jpg,111art.jpg,https://www.minted.com//product/domino-art-prints/MIN-01B-DNA/broken-clouds,[ 37.44031599  50.36864867 123.20312204],[226.69857652 226.6602621  227.41519666]
112,https://www.minted.com//product/wall-art-prints/MIN-89I-GNA/broad-shoulders,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,114art.jpg,112art.jpg,https://www.minted.com//product/wall-art-prints/MIN-89I-GNA/broad-shoulders,[159.63366908 166.4578656  144.64531755],[70.40853693 80.08954708 82.30337215]
113,https://www.minted.com//product/wall-art-prints/MIN-303-GNA/lula,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,115art.jpg,113art.jpg,https://www.minted.com//product/wall-art-prints/MIN-303-GNA/lula,[207.28956501 207.76779732 207.48679359],[111.93512564 105.99482572  95.60135099]
114,https://www.minted.com//product/wall-art-prints/MIN-QPN-GOA/lake-view,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,116art.jpg,114art.jpg,https://www.minted.com//product/wall-art-prints/MIN-QPN-GOA/lake-view,[53.01366512 75.75817381 75.11066826],[178.55365428 188.74694501 190.68045064]
